epoch (ms),time (-07:00),elapsed (s),pressure (Pa)
1559681922075,2019-06-04T13:58:42.075,13.544,97659.766
1559681922148,2019-06-04T13:58:42.148,13.617,97656.641
1559681922223,2019-06-04T13:58:42.223,13.692,97653.203
1559681922296,2019-06-04T13:58:42.296,13.765,97655.031
1559681922369,2019-06-04T13:58:42.369,13.838,97657.953
1559681922442,2019-06-04T13:58:42.442,13.911,97659.266
1559681922517,2019-06-04T13:58:42.517,13.986,97659.266
1559681922590,2019-06-04T13:58:42.590,14.059,97657.656
1559681922664,2019-06-04T13:58:42.664,14.133,97652.703
1559681922737,2019-06-04T13:58:42.737,14.206,97662.398
1559681922812,2019-06-04T13:58:42.812,14.281,97656.641
1559681922885,2019-06-04T13:58:42.885,14.354,97656.344
1559681922958,2019-06-04T13:58:42.958,14.427,97655.328
1559681923031,2019-06-04T13:58:43.031,14.500,97654.523
1559681923106,2019-06-04T13:58:43.106,14.575,97653.203
1559681923179,2019-06-04T13:58:43.179,14.648,97655.031
1559681923252,2019-06-04T13:58:43.252,14.721,97659.266
1559681923326,2019-06-04T13:58:43.326,14.795,97657.773
1559681923400,2019-06-04T13:58:43.400,14.869,97655.328
1559681923474,2019-06-04T13:58:43.474,14.943,97654.523
1559681923547,2019-06-04T13:58:43.547,15.016,97651.898
1559681923620,2019-06-04T13:58:43.620,15.089,97652.703
1559681923695,2019-06-04T13:58:43.695,15.164,97654.016
1559681923768,2019-06-04T13:58:43.768,15.237,97652.406
1559681923841,2019-06-04T13:58:43.841,15.310,97652.406
1559681923915,2019-06-04T13:58:43.915,15.384,97651.391
1559681923989,2019-06-04T13:58:43.989,15.458,97654.016
1559681924063,2019-06-04T13:58:44.063,15.532,97652.703
1559681924136,2019-06-04T13:58:44.136,15.605,97655.328
1559681924209,2019-06-04T13:58:44.209,15.678,97653.719
1559681924284,2019-06-04T13:58:44.284,15.753,97651.898
1559681924357,2019-06-04T13:58:44.357,15.826,97652.703
1559681924430,2019-06-04T13:58:44.430,15.899,97651.391
1559681924503,2019-06-04T13:58:44.503,15.972,97655.836
1559681924578,2019-06-04T13:58:44.578,16.047,97653.719
1559681924651,2019-06-04T13:58:44.651,16.120,97654.016
1559681924725,2019-06-04T13:58:44.725,16.194,97653.203
1559681924798,2019-06-04T13:58:44.798,16.267,97651.898
1559681924873,2019-06-04T13:58:44.873,16.342,97647.156
1559681924946,2019-06-04T13:58:44.946,16.415,97654.016
1559681925019,2019-06-04T13:58:45.019,16.488,97650.406
1559681925092,2019-06-04T13:58:45.092,16.561,97652.703
1559681925167,2019-06-04T13:58:45.167,16.636,97656.969
1559681925240,2019-06-04T13:58:45.240,16.709,97652.703
1559681925313,2019-06-04T13:58:45.313,16.782,97654.523
1559681925387,2019-06-04T13:58:45.387,16.856,97654.344
1559681925461,2019-06-04T13:58:45.461,16.930,97654.523
1559681925535,2019-06-04T13:58:45.535,17.004,97655.328
1559681925608,2019-06-04T13:58:45.608,17.077,97652.406
1559681925681,2019-06-04T13:58:45.681,17.150,97657.445
1559681925756,2019-06-04T13:58:45.756,17.225,97650.883
1559681925829,2019-06-04T13:58:45.829,17.298,97656.125
1559681925902,2019-06-04T13:58:45.902,17.371,97655.328
1559681925976,2019-06-04T13:58:45.976,17.445,97657.656
1559681926050,2019-06-04T13:58:46.050,17.519,97651.094
1559681926124,2019-06-04T13:58:46.124,17.593,97653.203
1559681926197,2019-06-04T13:58:46.197,17.666,97652.703
1559681926270,2019-06-04T13:58:46.270,17.739,97656.641
1559681926345,2019-06-04T13:58:46.345,17.814,97654.820
1559681926418,2019-06-04T13:58:46.418,17.887,97652.703
1559681926491,2019-06-04T13:58:46.491,17.960,97651.594
1559681926564,2019-06-04T13:58:46.564,18.033,97656.125
1559681926639,2019-06-04T13:58:46.639,18.108,97660.070
1559681926712,2019-06-04T13:58:46.712,18.181,97654.820
1559681926786,2019-06-04T13:58:46.786,18.255,97660.578
1559681926859,2019-06-04T13:58:46.859,18.328,97657.953
1559681926934,2019-06-04T13:58:46.934,18.403,97648.766
1559681927007,2019-06-04T13:58:47.007,18.476,97657.953
1559681927080,2019-06-04T13:58:47.080,18.549,97655.328
1559681927153,2019-06-04T13:58:47.153,18.622,97655.656
1559681927228,2019-06-04T13:58:47.228,18.697,97653.719
1559681927301,2019-06-04T13:58:47.301,18.770,97655.656
1559681927375,2019-06-04T13:58:47.375,18.844,97655.328
1559681927448,2019-06-04T13:58:47.448,18.917,97657.953
1559681927522,2019-06-04T13:58:47.522,18.991,97657.445
1559681927596,2019-06-04T13:58:47.596,19.065,97657.953
1559681927669,2019-06-04T13:58:47.669,19.138,97657.445
1559681927742,2019-06-04T13:58:47.742,19.211,97658.758
1559681927817,2019-06-04T13:58:47.817,19.286,97656.641
1559681927890,2019-06-04T13:58:47.890,19.359,97659.086
1559681927963,2019-06-04T13:58:47.963,19.432,97656.641
1559681928037,2019-06-04T13:58:48.037,19.506,97652.703
1559681928111,2019-06-04T13:58:48.111,19.580,97653.500
1559681928185,2019-06-04T13:58:48.185,19.654,97660.906
1559681928258,2019-06-04T13:58:48.258,19.727,97652.195
1559681928331,2019-06-04T13:58:48.331,19.800,97650.578
1559681928406,2019-06-04T13:58:48.406,19.875,97655.328
1559681928479,2019-06-04T13:58:48.479,19.948,97658.758
1559681928552,2019-06-04T13:58:48.552,20.021,97654.016
1559681928625,2019-06-04T13:58:48.625,20.094,97661.383
1559681928700,2019-06-04T13:58:48.700,20.169,97653.500
1559681928773,2019-06-04T13:58:48.773,20.242,97654.016
1559681928847,2019-06-04T13:58:48.847,20.316,97657.445
1559681928920,2019-06-04T13:58:48.920,20.389,97653.031
1559681928995,2019-06-04T13:58:48.995,20.464,97655.328
1559681929068,2019-06-04T13:58:49.068,20.537,97652.703
1559681929141,2019-06-04T13:58:49.141,20.610,97655.328
1559681929214,2019-06-04T13:58:49.214,20.683,97650.883
1559681929289,2019-06-04T13:58:49.289,20.758,97648.258
1559681929362,2019-06-04T13:58:49.362,20.831,97654.820
1559681929436,2019-06-04T13:58:49.436,20.905,97650.406
1559681929509,2019-06-04T13:58:49.509,20.978,97649.094
1559681929583,2019-06-04T13:58:49.583,21.052,97649.273
1559681929657,2019-06-04T13:58:49.657,21.126,97651.719
1559681929730,2019-06-04T13:58:49.730,21.199,97650.883
1559681929803,2019-06-04T13:58:49.803,21.272,97647.453
1559681929878,2019-06-04T13:58:49.878,21.347,97646.938
1559681929951,2019-06-04T13:58:49.951,21.420,97649.563
1559681930024,2019-06-04T13:58:50.024,21.493,97646.469
1559681930098,2019-06-04T13:58:50.098,21.567,97645.156
1559681930172,2019-06-04T13:58:50.172,21.641,97640.375
1559681930246,2019-06-04T13:58:50.246,21.715,97643.516
1559681930319,2019-06-04T13:58:50.319,21.788,97639.578
1559681930392,2019-06-04T13:58:50.392,21.861,97640.891
1559681930467,2019-06-04T13:58:50.467,21.936,97643.844
1559681930540,2019-06-04T13:58:50.540,22.009,97641.219
1559681930613,2019-06-04T13:58:50.613,22.082,97641.695
1559681930687,2019-06-04T13:58:50.687,22.156,97643.844
1559681930761,2019-06-04T13:58:50.761,22.230,97645.156
1559681930834,2019-06-04T13:58:50.834,22.303,97640.375
1559681930908,2019-06-04T13:58:50.908,22.377,97637.750
1559681930981,2019-06-04T13:58:50.981,22.450,97641.219
1559681931056,2019-06-04T13:58:51.056,22.525,97643.844
1559681931129,2019-06-04T13:58:51.129,22.598,97638.594
1559681931202,2019-06-04T13:58:51.202,22.671,97639.906
1559681931275,2019-06-04T13:58:51.275,22.744,97643.000
1559681931350,2019-06-04T13:58:51.350,22.819,97643.516
1559681931423,2019-06-04T13:58:51.423,22.892,97644.313
1559681931497,2019-06-04T13:58:51.497,22.966,97643.000
1559681931570,2019-06-04T13:58:51.570,23.039,97647.273
1559681931645,2019-06-04T13:58:51.645,23.114,97645.156
1559681931718,2019-06-04T13:58:51.718,23.187,97638.766
1559681931791,2019-06-04T13:58:51.791,23.260,97640.891
1559681931864,2019-06-04T13:58:51.864,23.333,97643.844
1559681931939,2019-06-04T13:58:51.939,23.408,97646.469
1559681932012,2019-06-04T13:58:52.012,23.481,97641.695
1559681932085,2019-06-04T13:58:52.085,23.554,97643.844
1559681932159,2019-06-04T13:58:52.159,23.628,97643.000
1559681932233,2019-06-04T13:58:52.233,23.702,97644.141
1559681932307,2019-06-04T13:58:52.307,23.776,97645.453
1559681932380,2019-06-04T13:58:52.380,23.849,97642.203
1559681932453,2019-06-04T13:58:52.453,23.922,97645.156
1559681932528,2019-06-04T13:58:52.528,23.997,97644.313
1559681932601,2019-06-04T13:58:52.601,24.070,97645.156
1559681932674,2019-06-04T13:58:52.674,24.143,97650.883
1559681932748,2019-06-04T13:58:52.748,24.217,97648.258
1559681932822,2019-06-04T13:58:52.822,24.291,97644.313
1559681932896,2019-06-04T13:58:52.896,24.365,97646.469
1559681932969,2019-06-04T13:58:52.969,24.438,97646.141
1559681933042,2019-06-04T13:58:53.042,24.511,97648.258
1559681933117,2019-06-04T13:58:53.117,24.586,97648.578
1559681933190,2019-06-04T13:58:53.190,24.659,97645.953
1559681933263,2019-06-04T13:58:53.263,24.732,97645.633
1559681933336,2019-06-04T13:58:53.336,24.805,97650.406
1559681933411,2019-06-04T13:58:53.411,24.880,97647.273
1559681933484,2019-06-04T13:58:53.484,24.953,97650.703
1559681933558,2019-06-04T13:58:53.558,25.027,97649.094
1559681933631,2019-06-04T13:58:53.631,25.100,97642.531
1559681933706,2019-06-04T13:58:53.706,25.175,97648.078
1559681933779,2019-06-04T13:58:53.779,25.248,97649.094
1559681933852,2019-06-04T13:58:53.852,25.321,97648.578
1559681933925,2019-06-04T13:58:53.925,25.394,97645.953
1559681934000,2019-06-04T13:58:54.000,25.469,97644.313
1559681934073,2019-06-04T13:58:54.073,25.542,97649.898
1559681934146,2019-06-04T13:58:54.146,25.615,97653.836
1559681934220,2019-06-04T13:58:54.220,25.689,97645.156
1559681934294,2019-06-04T13:58:54.294,25.763,97645.953
1559681934368,2019-06-04T13:58:54.368,25.837,97655.156
1559681934441,2019-06-04T13:58:54.441,25.910,97652.523
1559681934514,2019-06-04T13:58:54.514,25.983,97654.641
1559681934589,2019-06-04T13:58:54.589,26.058,97651.211
1559681934662,2019-06-04T13:58:54.662,26.131,97653.500
1559681934735,2019-06-04T13:58:54.735,26.204,97649.094
1559681934809,2019-06-04T13:58:54.809,26.278,97648.578
1559681934883,2019-06-04T13:58:54.883,26.352,97655.445
1559681934957,2019-06-04T13:58:54.957,26.426,97654.641
1559681935030,2019-06-04T13:58:55.030,26.499,97651.211
1559681935103,2019-06-04T13:58:55.103,26.572,97650.195
1559681935178,2019-06-04T13:58:55.178,26.647,97647.781
1559681935251,2019-06-04T13:58:55.251,26.720,97649.898
1559681935324,2019-06-04T13:58:55.324,26.793,97650.703
1559681935399,2019-06-04T13:58:55.399,26.868,97653.625
1559681935472,2019-06-04T13:58:55.472,26.941,97649.898
1559681935545,2019-06-04T13:58:55.545,27.014,97649.391
1559681935619,2019-06-04T13:58:55.619,27.088,97650.703
1559681935693,2019-06-04T13:58:55.693,27.162,97650.703
1559681935767,2019-06-04T13:58:55.767,27.236,97646.766
1559681935840,2019-06-04T13:58:55.840,27.309,97649.391
1559681935913,2019-06-04T13:58:55.913,27.382,97652.523
1559681935988,2019-06-04T13:58:55.988,27.457,97649.391
1559681936061,2019-06-04T13:58:56.061,27.530,97645.953
1559681936134,2019-06-04T13:58:56.134,27.603,97647.273
1559681936208,2019-06-04T13:58:56.208,27.677,97649.391
1559681936282,2019-06-04T13:58:56.282,27.751,97645.453
1559681936355,2019-06-04T13:58:56.355,27.824,97647.570
1559681936429,2019-06-04T13:58:56.429,27.898,97646.766
1559681936502,2019-06-04T13:58:56.502,27.971,97648.078
1559681936577,2019-06-04T13:58:56.577,28.046,97646.258
1559681936650,2019-06-04T13:58:56.650,28.119,97644.648
1559681936723,2019-06-04T13:58:56.723,28.192,97645.453
1559681936796,2019-06-04T13:58:56.796,28.265,97642.828
1559681936871,2019-06-04T13:58:56.871,28.340,97646.258
1559681936944,2019-06-04T13:58:56.944,28.413,97639.391
1559681937018,2019-06-04T13:58:57.018,28.487,97644.141
1559681937091,2019-06-04T13:58:57.091,28.560,97642.320
1559681937166,2019-06-04T13:58:57.166,28.635,97638.891
1559681937239,2019-06-04T13:58:57.239,28.708,97646.258
1559681937312,2019-06-04T13:58:57.312,28.781,97644.438
1559681937385,2019-06-04T13:58:57.385,28.854,97644.438
1559681937460,2019-06-04T13:58:57.460,28.929,97645.453
1559681937533,2019-06-04T13:58:57.533,29.002,97648.375
1559681937606,2019-06-04T13:58:57.606,29.075,97642.016
1559681937680,2019-06-04T13:58:57.680,29.149,97643.125
1559681937754,2019-06-04T13:58:57.754,29.223,97643.633
1559681937828,2019-06-04T13:58:57.828,29.297,97645.750
1559681937901,2019-06-04T13:58:57.901,29.370,97646.766
1559681937974,2019-06-04T13:58:57.974,29.443,97642.828
1559681938049,2019-06-04T13:58:58.049,29.518,97644.141
1559681938122,2019-06-04T13:58:58.122,29.591,97638.375
1559681938195,2019-06-04T13:58:58.195,29.664,97644.141
1559681938269,2019-06-04T13:58:58.269,29.738,97642.828
