epoch (ms),time (-07:00),elapsed (s),x-axis (g),y-axis (g),z-axis (g)
1559846296285,2019-06-06T11.38.16.285,73.588,0.674,-0.190,-0.670
1559846296305,2019-06-06T11.38.16.305,73.608,0.659,-0.284,-0.713
1559846296326,2019-06-06T11.38.16.326,73.629,0.635,-0.275,-0.657
1559846296345,2019-06-06T11.38.16.345,73.648,0.713,-0.252,-0.604
1559846296365,2019-06-06T11.38.16.365,73.668,0.726,-0.283,-0.609
1559846296386,2019-06-06T11.38.16.386,73.689,0.679,-0.259,-0.637
1559846296406,2019-06-06T11.38.16.406,73.709,0.717,-0.270,-0.680
1559846296427,2019-06-06T11.38.16.427,73.730,0.746,-0.273,-0.715
1559846296447,2019-06-06T11.38.16.447,73.750,0.780,-0.189,-0.603
1559846296468,2019-06-06T11.38.16.468,73.771,0.653,-0.224,-0.507
1559846296487,2019-06-06T11.38.16.487,73.790,0.575,-0.319,-0.521
1559846296507,2019-06-06T11.38.16.507,73.810,0.718,-0.288,-0.543
1559846296528,2019-06-06T11.38.16.528,73.831,0.789,-0.228,-0.558
1559846296548,2019-06-06T11.38.16.548,73.851,0.790,-0.238,-0.710
1559846296569,2019-06-06T11.38.16.569,73.872,0.726,-0.328,-0.604
1559846296589,2019-06-06T11.38.16.589,73.892,0.775,-0.324,-0.567
1559846296610,2019-06-06T11.38.16.610,73.913,0.682,-0.282,-0.549
1559846296629,2019-06-06T11.38.16.629,73.932,0.742,-0.268,-0.594
1559846296649,2019-06-06T11.38.16.649,73.952,0.816,-0.245,-0.668
1559846296670,2019-06-06T11.38.16.670,73.973,0.767,-0.243,-0.607
1559846296690,2019-06-06T11.38.16.690,73.993,0.664,-0.220,-0.539
1559846296711,2019-06-06T11.38.16.711,74.014,0.651,-0.246,-0.520
1559846296731,2019-06-06T11.38.16.731,74.034,0.742,-0.258,-0.667
1559846296752,2019-06-06T11.38.16.752,74.055,0.773,-0.299,-0.701
1559846296771,2019-06-06T11.38.16.771,74.074,0.786,-0.265,-0.669
1559846296791,2019-06-06T11.38.16.791,74.094,0.831,-0.259,-0.700
1559846296812,2019-06-06T11.38.16.812,74.115,0.774,-0.262,-0.726
1559846296832,2019-06-06T11.38.16.832,74.135,0.763,-0.250,-0.653
1559846296853,2019-06-06T11.38.16.853,74.156,0.722,-0.234,-0.566
1559846296873,2019-06-06T11.38.16.873,74.176,0.687,-0.223,-0.539
1559846296894,2019-06-06T11.38.16.894,74.197,0.715,-0.240,-0.562
1559846296914,2019-06-06T11.38.16.914,74.217,0.771,-0.263,-0.595
1559846296934,2019-06-06T11.38.16.934,74.237,0.753,-0.257,-0.557
1559846296954,2019-06-06T11.38.16.954,74.257,0.771,-0.267,-0.543
1559846296975,2019-06-06T11.38.16.975,74.278,0.778,-0.250,-0.542
1559846296995,2019-06-06T11.38.16.995,74.298,0.767,-0.238,-0.521
1559846297016,2019-06-06T11.38.17.016,74.319,0.784,-0.245,-0.513
1559846297036,2019-06-06T11.38.17.036,74.339,0.804,-0.299,-0.555
1559846297057,2019-06-06T11.38.17.057,74.360,0.814,-0.293,-0.550
1559846297076,2019-06-06T11.38.17.076,74.379,0.727,-0.317,-0.514
1559846297096,2019-06-06T11.38.17.096,74.399,0.738,-0.343,-0.526
1559846297117,2019-06-06T11.38.17.117,74.420,0.831,-0.267,-0.526
1559846297137,2019-06-06T11.38.17.137,74.440,0.744,-0.282,-0.509
1559846297158,2019-06-06T11.38.17.158,74.461,0.705,-0.372,-0.555
1559846297178,2019-06-06T11.38.17.178,74.481,0.695,-0.357,-0.575
1559846297199,2019-06-06T11.38.17.199,74.502,0.673,-0.305,-0.603
1559846297218,2019-06-06T11.38.17.218,74.521,0.735,-0.332,-0.651
1559846297238,2019-06-06T11.38.17.238,74.541,0.751,-0.378,-0.593
1559846297259,2019-06-06T11.38.17.259,74.562,0.746,-0.394,-0.579
1559846297279,2019-06-06T11.38.17.279,74.582,0.580,-0.397,-0.531
1559846297300,2019-06-06T11.38.17.300,74.603,0.538,-0.407,-0.515
1559846297320,2019-06-06T11.38.17.320,74.623,0.573,-0.436,-0.667
1559846297341,2019-06-06T11.38.17.341,74.644,0.611,-0.381,-0.762
1559846297360,2019-06-06T11.38.17.360,74.663,0.568,-0.323,-0.688
1559846297380,2019-06-06T11.38.17.380,74.683,0.458,-0.378,-0.630
1559846297401,2019-06-06T11.38.17.401,74.704,0.465,-0.416,-0.674
1559846297421,2019-06-06T11.38.17.421,74.724,0.556,-0.380,-0.823
1559846297442,2019-06-06T11.38.17.442,74.745,0.592,-0.322,-0.884
1559846297462,2019-06-06T11.38.17.462,74.765,0.468,-0.363,-0.752
1559846297483,2019-06-06T11.38.17.483,74.786,0.495,-0.361,-0.831
1559846297502,2019-06-06T11.38.17.502,74.805,0.598,-0.417,-0.945
1559846297522,2019-06-06T11.38.17.522,74.825,0.568,-0.316,-0.880
1559846297543,2019-06-06T11.38.17.543,74.846,0.526,-0.290,-0.828
1559846297563,2019-06-06T11.38.17.563,74.866,0.540,-0.379,-0.860
1559846297584,2019-06-06T11.38.17.584,74.887,0.492,-0.324,-0.776
1559846297604,2019-06-06T11.38.17.604,74.907,0.432,-0.251,-0.793
1559846297625,2019-06-06T11.38.17.625,74.928,0.403,-0.317,-0.761
1559846297645,2019-06-06T11.38.17.645,74.948,0.386,-0.297,-0.775
1559846297664,2019-06-06T11.38.17.664,74.967,0.452,-0.349,-0.835
1559846297685,2019-06-06T11.38.17.685,74.988,0.375,-0.117,-0.867
1559846297706,2019-06-06T11.38.17.706,75.009,0.367,-0.332,-0.971
1559846297726,2019-06-06T11.38.17.726,75.029,0.392,-0.452,-1.205
1559846297747,2019-06-06T11.38.17.747,75.050,0.274,0.061,-0.560
1559846297767,2019-06-06T11.38.17.767,75.070,0.396,-0.159,-0.937
1559846297788,2019-06-06T11.38.17.788,75.091,0.388,-0.333,-1.172
1559846297807,2019-06-06T11.38.17.807,75.110,0.381,-0.100,-0.861
1559846297827,2019-06-06T11.38.17.827,75.130,0.318,-0.198,-0.876
1559846297848,2019-06-06T11.38.17.848,75.151,0.250,-0.196,-0.873
1559846297868,2019-06-06T11.38.17.868,75.171,0.287,-0.150,-0.966
1559846297889,2019-06-06T11.38.17.889,75.192,0.333,-0.291,-1.015
1559846297909,2019-06-06T11.38.17.909,75.212,0.415,-0.188,-1.083
1559846297930,2019-06-06T11.38.17.930,75.233,0.473,-0.396,-1.332
1559846297949,2019-06-06T11.38.17.949,75.252,0.231,-0.154,-0.742
1559846297969,2019-06-06T11.38.17.969,75.272,0.175,-0.104,-0.622
1559846297990,2019-06-06T11.38.17.990,75.293,0.199,-0.271,-0.777
1559846298010,2019-06-06T11.38.18.010,75.313,0.146,-0.221,-0.822
1559846298031,2019-06-06T11.38.18.031,75.334,0.399,-0.316,-1.084
1559846298051,2019-06-06T11.38.18.051,75.354,0.387,-0.206,-0.694
1559846298072,2019-06-06T11.38.18.072,75.375,0.267,-0.393,-0.717
1559846298091,2019-06-06T11.38.18.091,75.394,0.249,-0.273,-0.975
1559846298111,2019-06-06T11.38.18.111,75.414,0.276,-0.115,-1.041
1559846298132,2019-06-06T11.38.18.132,75.435,0.320,-0.195,-0.846
1559846298152,2019-06-06T11.38.18.152,75.455,0.204,-0.237,-0.960
1559846298173,2019-06-06T11.38.18.173,75.476,0.160,-0.389,-1.207
1559846298193,2019-06-06T11.38.18.193,75.496,0.190,-0.142,-1.275
1559846298214,2019-06-06T11.38.18.214,75.517,0.306,0.082,-1.231
1559846298234,2019-06-06T11.38.18.234,75.537,0.255,-0.220,-1.088
1559846298253,2019-06-06T11.38.18.253,75.556,0.163,-0.434,-0.874
1559846298274,2019-06-06T11.38.18.274,75.577,0.124,-0.123,-0.813
1559846298294,2019-06-06T11.38.18.294,75.597,0.157,-0.016,-0.986
1559846298315,2019-06-06T11.38.18.315,75.618,0.147,-0.369,-0.896
1559846298335,2019-06-06T11.38.18.335,75.638,0.155,-0.526,-0.972
1559846298356,2019-06-06T11.38.18.356,75.659,0.232,-0.016,-0.818
1559846298376,2019-06-06T11.38.18.376,75.679,0.382,-0.290,-0.980
1559846298395,2019-06-06T11.38.18.395,75.698,0.357,0.002,-1.197
1559846298416,2019-06-06T11.38.18.416,75.719,0.330,-0.328,-1.174
1559846298436,2019-06-06T11.38.18.436,75.739,0.157,-0.032,-0.935
1559846298457,2019-06-06T11.38.18.457,75.760,0.052,-0.274,-0.617
1559846298477,2019-06-06T11.38.18.477,75.780,0.078,-0.245,-0.626
1559846298498,2019-06-06T11.38.18.498,75.801,0.114,-0.157,-0.746
1559846298519,2019-06-06T11.38.18.519,75.822,0.183,-0.205,-1.042
1559846298538,2019-06-06T11.38.18.538,75.841,0.249,-0.231,-1.032
1559846298558,2019-06-06T11.38.18.558,75.861,0.414,-0.103,-1.017
1559846298579,2019-06-06T11.38.18.579,75.882,0.514,-0.031,-1.093
1559846298599,2019-06-06T11.38.18.599,75.902,0.489,-0.087,-1.040
1559846298620,2019-06-06T11.38.18.620,75.923,0.423,-0.189,-0.895
1559846298640,2019-06-06T11.38.18.640,75.943,0.424,-0.083,-1.009
1559846298661,2019-06-06T11.38.18.661,75.964,0.370,-0.042,-0.989
1559846298680,2019-06-06T11.38.18.680,75.983,0.308,-0.059,-0.955
1559846298700,2019-06-06T11.38.18.700,76.003,0.371,-0.126,-1.130
1559846298721,2019-06-06T11.38.18.721,76.024,0.551,-0.118,-1.312
1559846298741,2019-06-06T11.38.18.741,76.044,0.572,-0.514,-0.938
1559846298762,2019-06-06T11.38.18.762,76.065,0.739,-0.163,-0.661
1559846298782,2019-06-06T11.38.18.782,76.085,0.719,-0.144,-0.526
1559846298803,2019-06-06T11.38.18.803,76.106,0.390,0.376,-0.098
1559846298823,2019-06-06T11.38.18.823,76.126,0.481,-0.453,-0.803
1559846298842,2019-06-06T11.38.18.842,76.145,0.373,-0.388,-0.756
1559846298863,2019-06-06T11.38.18.863,76.166,0.409,-0.332,-0.702
1559846298883,2019-06-06T11.38.18.883,76.186,0.400,-0.257,-0.812
1559846298904,2019-06-06T11.38.18.904,76.207,0.438,-0.421,-0.745
1559846298924,2019-06-06T11.38.18.924,76.227,0.649,-0.378,-0.750
1559846298945,2019-06-06T11.38.18.945,76.248,0.785,-0.216,-0.877
1559846298965,2019-06-06T11.38.18.965,76.268,0.675,-0.158,-0.919
1559846298984,2019-06-06T11.38.18.984,76.287,0.550,-0.180,-0.783
1559846299005,2019-06-06T11.38.19.005,76.308,0.552,-0.408,-0.680
1559846299025,2019-06-06T11.38.19.025,76.328,0.541,-0.529,-0.631
1559846299046,2019-06-06T11.38.19.046,76.349,0.619,-0.092,-0.793
1559846299066,2019-06-06T11.38.19.066,76.369,0.650,0.015,-0.914
1559846299087,2019-06-06T11.38.19.087,76.390,0.534,-0.196,-0.869
1559846299107,2019-06-06T11.38.19.107,76.410,0.520,-0.391,-0.897
1559846299126,2019-06-06T11.38.19.126,76.429,0.531,-0.354,-0.849
1559846299147,2019-06-06T11.38.19.147,76.450,0.510,-0.119,-0.672
1559846299167,2019-06-06T11.38.19.167,76.470,0.583,-0.295,-0.678
1559846299188,2019-06-06T11.38.19.188,76.491,0.711,-0.404,-0.732
1559846299208,2019-06-06T11.38.19.208,76.511,0.799,-0.182,-0.774
1559846299229,2019-06-06T11.38.19.229,76.532,0.576,0.003,-0.701
1559846299249,2019-06-06T11.38.19.249,76.552,0.572,-0.135,-0.643
1559846299269,2019-06-06T11.38.19.269,76.572,0.724,-0.136,-0.654
1559846299289,2019-06-06T11.38.19.289,76.592,0.762,-0.212,-0.660
1559846299310,2019-06-06T11.38.19.310,76.613,0.782,-0.269,-0.702
1559846299330,2019-06-06T11.38.19.330,76.633,0.781,-0.212,-0.706
1559846299351,2019-06-06T11.38.19.351,76.654,0.677,-0.082,-0.682
1559846299371,2019-06-06T11.38.19.371,76.674,0.592,-0.056,-0.641
1559846299392,2019-06-06T11.38.19.392,76.695,0.678,-0.191,-0.639
1559846299412,2019-06-06T11.38.19.412,76.715,0.746,-0.227,-0.619
1559846299431,2019-06-06T11.38.19.431,76.734,0.778,-0.155,-0.607
1559846299452,2019-06-06T11.38.19.452,76.755,0.731,-0.146,-0.621
1559846299472,2019-06-06T11.38.19.472,76.775,0.712,-0.191,-0.604
1559846299493,2019-06-06T11.38.19.493,76.796,0.730,-0.211,-0.591
1559846299513,2019-06-06T11.38.19.513,76.816,0.751,-0.197,-0.600
1559846299534,2019-06-06T11.38.19.534,76.837,0.748,-0.160,-0.599
1559846299554,2019-06-06T11.38.19.554,76.857,0.701,-0.173,-0.599
1559846299573,2019-06-06T11.38.19.573,76.876,0.773,-0.196,-0.606
1559846299594,2019-06-06T11.38.19.594,76.897,0.788,-0.169,-0.608
1559846299614,2019-06-06T11.38.19.614,76.917,0.748,-0.208,-0.606
1559846299635,2019-06-06T11.38.19.635,76.938,0.738,-0.246,-0.598
1559846299655,2019-06-06T11.38.19.655,76.958,0.729,-0.203,-0.591
1559846299676,2019-06-06T11.38.19.676,76.979,0.770,-0.155,-0.594
1559846299696,2019-06-06T11.38.19.696,76.999,0.784,-0.195,-0.578
1559846299715,2019-06-06T11.38.19.715,77.018,0.794,-0.196,-0.589
1559846299736,2019-06-06T11.38.19.736,77.039,0.794,-0.172,-0.600
1559846299756,2019-06-06T11.38.19.756,77.059,0.710,-0.208,-0.634
1559846299777,2019-06-06T11.38.19.777,77.080,0.786,-0.250,-0.605
1559846299797,2019-06-06T11.38.19.797,77.100,0.869,-0.230,-0.507
1559846299818,2019-06-06T11.38.19.818,77.121,0.953,-0.275,-0.518
1559846299838,2019-06-06T11.38.19.838,77.141,0.939,-0.253,-0.639
1559846299857,2019-06-06T11.38.19.857,77.160,0.910,-0.202,-0.615
1559846299878,2019-06-06T11.38.19.878,77.181,0.763,-0.167,-0.450
1559846299898,2019-06-06T11.38.19.898,77.201,0.623,-0.152,-0.318
1559846299919,2019-06-06T11.38.19.919,77.222,0.631,-0.224,-0.341
1559846299939,2019-06-06T11.38.19.939,77.242,0.729,-0.151,-0.397
1559846299960,2019-06-06T11.38.19.960,77.263,0.672,-0.091,-0.384
1559846299980,2019-06-06T11.38.19.980,77.283,0.784,-0.264,-0.463
1559846300001,2019-06-06T11.38.20.001,77.304,1.033,-0.394,-0.610
1559846300020,2019-06-06T11.38.20.020,77.323,1.041,-0.367,-0.665
1559846300040,2019-06-06T11.38.20.040,77.343,0.861,-0.188,-0.577
1559846300061,2019-06-06T11.38.20.061,77.364,0.687,-0.159,-0.496
1559846300081,2019-06-06T11.38.20.081,77.384,0.706,-0.214,-0.548
1559846300102,2019-06-06T11.38.20.102,77.405,0.552,-0.198,-0.510
1559846300123,2019-06-06T11.38.20.123,77.426,0.378,-0.291,-0.416
1559846300143,2019-06-06T11.38.20.143,77.446,0.905,-0.265,-0.689
1559846300162,2019-06-06T11.38.20.162,77.465,1.270,-0.034,-0.756
1559846300183,2019-06-06T11.38.20.183,77.486,0.951,-0.277,-0.654
1559846300203,2019-06-06T11.38.20.203,77.506,0.796,-0.390,-0.616
1559846300224,2019-06-06T11.38.20.224,77.527,0.647,-0.251,-0.552
1559846300244,2019-06-06T11.38.20.244,77.547,0.728,-0.314,-0.623
1559846300265,2019-06-06T11.38.20.265,77.568,0.708,-0.350,-0.600
1559846300285,2019-06-06T11.38.20.285,77.588,0.704,-0.104,-0.425
1559846300304,2019-06-06T11.38.20.304,77.607,0.743,-0.170,-0.475
1559846300325,2019-06-06T11.38.20.325,77.628,0.752,-0.296,-0.474
1559846300345,2019-06-06T11.38.20.345,77.648,0.708,-0.182,-0.369
1559846300366,2019-06-06T11.38.20.366,77.669,0.801,-0.203,-0.462
1559846300386,2019-06-06T11.38.20.386,77.689,0.824,-0.244,-0.545
1559846300407,2019-06-06T11.38.20.407,77.710,0.870,-0.208,-0.571
1559846300427,2019-06-06T11.38.20.427,77.730,0.688,-0.254,-0.521
1559846300446,2019-06-06T11.38.20.446,77.749,0.641,-0.277,-0.535
1559846300467,2019-06-06T11.38.20.467,77.770,0.765,-0.291,-0.659
1559846300487,2019-06-06T11.38.20.487,77.790,0.751,-0.199,-0.565
1559846300508,2019-06-06T11.38.20.508,77.811,0.864,-0.194,-0.541
1559846300528,2019-06-06T11.38.20.528,77.831,0.990,-0.229,-0.646
1559846300549,2019-06-06T11.38.20.549,77.852,0.973,-0.204,-0.650
1559846300569,2019-06-06T11.38.20.569,77.872,0.936,-0.332,-0.691
1559846300590,2019-06-06T11.38.20.590,77.893,0.754,-0.195,-0.518
1559846300609,2019-06-06T11.38.20.609,77.912,0.582,-0.304,-0.532
1559846300629,2019-06-06T11.38.20.629,77.932,0.604,-0.315,-0.516
1559846300650,2019-06-06T11.38.20.650,77.953,0.542,-0.170,-0.384
1559846300670,2019-06-06T11.38.20.670,77.973,0.758,-0.224,-0.513
1559846300691,2019-06-06T11.38.20.691,77.994,0.943,-0.276,-0.604
1559846300711,2019-06-06T11.38.20.711,78.014,0.876,-0.225,-0.547
1559846300732,2019-06-06T11.38.20.732,78.035,0.739,-0.143,-0.480
1559846300751,2019-06-06T11.38.20.751,78.054,0.601,-0.173,-0.470
1559846300771,2019-06-06T11.38.20.771,78.074,0.756,-0.315,-0.677
1559846300792,2019-06-06T11.38.20.792,78.095,1.020,-0.173,-0.579
1559846300812,2019-06-06T11.38.20.812,78.115,0.988,-0.145,-0.653
1559846300833,2019-06-06T11.38.20.833,78.136,0.993,-0.150,-0.604
1559846300853,2019-06-06T11.38.20.853,78.156,0.706,-0.052,-0.458
1559846300874,2019-06-06T11.38.20.874,78.177,0.532,-0.063,-0.372
1559846300893,2019-06-06T11.38.20.893,78.196,0.783,-0.249,-0.609
1559846300914,2019-06-06T11.38.20.914,78.217,0.831,-0.053,-0.520
1559846300934,2019-06-06T11.38.20.934,78.237,0.727,0.055,-0.450
1559846300955,2019-06-06T11.38.20.955,78.258,0.903,-0.017,-0.580
1559846300975,2019-06-06T11.38.20.975,78.278,1.047,-0.099,-0.567
1559846300996,2019-06-06T11.38.20.996,78.299,0.902,-0.268,-0.540
1559846301016,2019-06-06T11.38.21.016,78.319,0.835,-0.050,-0.496
1559846301035,2019-06-06T11.38.21.035,78.338,0.773,0.007,-0.466
1559846301056,2019-06-06T11.38.21.056,78.359,0.716,-0.010,-0.445
1559846301076,2019-06-06T11.38.21.076,78.379,0.729,-0.048,-0.448
1559846301097,2019-06-06T11.38.21.097,78.400,0.717,-0.065,-0.468
1559846301117,2019-06-06T11.38.21.117,78.420,0.875,-0.030,-0.532
1559846301138,2019-06-06T11.38.21.138,78.441,0.987,-0.039,-0.518
1559846301158,2019-06-06T11.38.21.158,78.461,0.983,-0.094,-0.535
1559846301179,2019-06-06T11.38.21.179,78.482,0.902,0.032,-0.582
1559846301198,2019-06-06T11.38.21.198,78.501,0.705,0.041,-0.569
1559846301218,2019-06-06T11.38.21.218,78.521,0.685,-0.006,-0.525
1559846301239,2019-06-06T11.38.21.239,78.542,0.712,0.114,-0.567
1559846301259,2019-06-06T11.38.21.259,78.562,0.734,0.025,-0.563
1559846301280,2019-06-06T11.38.21.280,78.583,0.618,-0.030,-0.488
1559846301300,2019-06-06T11.38.21.300,78.603,0.754,-0.042,-0.625
1559846301321,2019-06-06T11.38.21.321,78.624,0.876,0.017,-0.758
1559846301340,2019-06-06T11.38.21.340,78.643,0.948,0.029,-0.721
1559846301360,2019-06-06T11.38.21.360,78.663,0.843,0.101,-0.427
1559846301381,2019-06-06T11.38.21.381,78.684,0.761,-0.083,-0.487
1559846301401,2019-06-06T11.38.21.401,78.704,0.783,-0.057,-0.569
1559846301422,2019-06-06T11.38.21.422,78.725,0.778,-0.124,-0.543
1559846301442,2019-06-06T11.38.21.442,78.745,0.681,-0.176,-0.542
1559846301463,2019-06-06T11.38.21.463,78.766,0.711,0.004,-0.602
1559846301482,2019-06-06T11.38.21.482,78.785,0.708,-0.040,-0.518
1559846301502,2019-06-06T11.38.21.502,78.805,0.864,-0.130,-0.698
1559846301523,2019-06-06T11.38.21.523,78.826,0.861,-0.157,-0.728
1559846301543,2019-06-06T11.38.21.543,78.846,0.876,0.138,-0.922
1559846301564,2019-06-06T11.38.21.564,78.867,0.830,0.114,-0.553
1559846301584,2019-06-06T11.38.21.584,78.887,0.585,-0.408,-0.335
1559846301605,2019-06-06T11.38.21.605,78.908,0.579,-0.384,-0.352
1559846301624,2019-06-06T11.38.21.624,78.927,0.842,0.189,-0.835
1559846301644,2019-06-06T11.38.21.644,78.947,0.803,-0.113,-0.956
1559846301665,2019-06-06T11.38.21.665,78.968,0.529,-0.300,-0.635
1559846301685,2019-06-06T11.38.21.685,78.988,0.713,-0.164,-0.530
1559846301706,2019-06-06T11.38.21.706,79.009,0.720,-0.309,-0.403
1559846301727,2019-06-06T11.38.21.727,79.030,1.104,0.233,-0.295
1559846301747,2019-06-06T11.38.21.747,79.050,0.843,-0.020,-0.583
1559846301768,2019-06-06T11.38.21.768,79.071,0.717,-0.313,-0.625
1559846301787,2019-06-06T11.38.21.787,79.090,0.866,-0.256,-0.644
1559846301807,2019-06-06T11.38.21.807,79.110,0.957,-0.200,-0.602
1559846301828,2019-06-06T11.38.21.828,79.131,0.807,-0.269,-0.468
1559846301848,2019-06-06T11.38.21.848,79.151,0.770,-0.223,-0.578
1559846301869,2019-06-06T11.38.21.869,79.172,0.783,-0.167,-0.772
1559846301889,2019-06-06T11.38.21.889,79.192,0.690,-0.128,-0.652
1559846301910,2019-06-06T11.38.21.910,79.213,0.614,-0.208,-0.467
1559846301929,2019-06-06T11.38.21.929,79.232,0.551,-0.338,-0.471
1559846301949,2019-06-06T11.38.21.949,79.252,0.780,-0.344,-0.637
1559846301970,2019-06-06T11.38.21.970,79.273,0.873,-0.206,-0.585
1559846301990,2019-06-06T11.38.21.990,79.293,0.708,-0.133,-0.487
1559846302011,2019-06-06T11.38.22.011,79.314,0.843,-0.232,-0.440
1559846302031,2019-06-06T11.38.22.031,79.334,0.835,-0.200,-0.563
1559846302052,2019-06-06T11.38.22.052,79.355,0.795,-0.177,-0.583
1559846302071,2019-06-06T11.38.22.071,79.374,0.878,-0.194,-0.566
1559846302091,2019-06-06T11.38.22.091,79.394,0.782,-0.176,-0.495
1559846302112,2019-06-06T11.38.22.112,79.415,0.704,-0.173,-0.580
1559846302132,2019-06-06T11.38.22.132,79.435,0.673,-0.212,-0.585
1559846302153,2019-06-06T11.38.22.153,79.456,0.854,-0.239,-0.604
1559846302173,2019-06-06T11.38.22.173,79.476,0.739,-0.240,-0.655
1559846302194,2019-06-06T11.38.22.194,79.497,0.428,-0.244,-0.638
1559846302213,2019-06-06T11.38.22.213,79.516,0.470,-0.245,-0.667
1559846302233,2019-06-06T11.38.22.233,79.536,0.785,-0.209,-0.706
1559846302254,2019-06-06T11.38.22.254,79.557,0.896,-0.141,-0.898
1559846302274,2019-06-06T11.38.22.274,79.577,0.623,-0.338,-0.823
1559846302295,2019-06-06T11.38.22.295,79.598,0.461,-0.175,-0.826
1559846302315,2019-06-06T11.38.22.315,79.618,0.595,-0.259,-0.712
1559846302336,2019-06-06T11.38.22.336,79.639,0.532,-0.268,-0.664
1559846302356,2019-06-06T11.38.22.356,79.659,0.579,-0.197,-0.655
1559846302375,2019-06-06T11.38.22.375,79.678,0.666,-0.151,-0.789
1559846302396,2019-06-06T11.38.22.396,79.699,0.591,-0.264,-0.853
1559846302416,2019-06-06T11.38.22.416,79.719,0.526,-0.338,-0.812
1559846302437,2019-06-06T11.38.22.437,79.740,0.534,-0.069,-0.693
1559846302457,2019-06-06T11.38.22.457,79.760,0.307,-0.161,-0.551
1559846302478,2019-06-06T11.38.22.478,79.781,0.667,-0.246,-0.602
1559846302498,2019-06-06T11.38.22.498,79.801,1.098,-0.114,-0.920
1559846302518,2019-06-06T11.38.22.518,79.821,1.015,-0.136,-1.088
1559846302538,2019-06-06T11.38.22.538,79.841,0.611,-0.238,-0.806
1559846302559,2019-06-06T11.38.22.559,79.862,0.555,-0.184,-0.677
1559846302579,2019-06-06T11.38.22.579,79.882,0.620,-0.130,-0.709
1559846302600,2019-06-06T11.38.22.600,79.903,0.627,-0.003,-0.557
1559846302620,2019-06-06T11.38.22.620,79.923,0.792,-0.110,-0.276
1559846302641,2019-06-06T11.38.22.641,79.944,0.635,-0.292,-0.606
1559846302660,2019-06-06T11.38.22.660,79.963,0.687,-0.438,-0.834
1559846302680,2019-06-06T11.38.22.680,79.983,0.709,-0.135,-0.619
1559846302701,2019-06-06T11.38.22.701,80.004,0.715,-0.189,-0.732
1559846302721,2019-06-06T11.38.22.721,80.024,0.644,-0.109,-0.543
1559846302742,2019-06-06T11.38.22.742,80.045,0.550,-0.217,-0.510
1559846302762,2019-06-06T11.38.22.762,80.065,0.621,-0.069,-0.546
1559846302783,2019-06-06T11.38.22.783,80.086,0.612,-0.040,-0.608
1559846302802,2019-06-06T11.38.22.802,80.105,0.644,-0.155,-0.754
1559846302822,2019-06-06T11.38.22.822,80.125,0.730,-0.098,-0.991
1559846302843,2019-06-06T11.38.22.843,80.146,0.700,-0.116,-0.983
1559846302863,2019-06-06T11.38.22.863,80.166,0.666,-0.159,-0.989
1559846302884,2019-06-06T11.38.22.884,80.187,0.700,-0.030,-0.750
1559846302904,2019-06-06T11.38.22.904,80.207,0.682,-0.188,-0.416
1559846302925,2019-06-06T11.38.22.925,80.228,0.507,-0.105,-0.605
1559846302945,2019-06-06T11.38.22.945,80.248,0.510,0.098,-0.776
1559846302964,2019-06-06T11.38.22.964,80.267,0.563,-0.043,-1.155
1559846302985,2019-06-06T11.38.22.985,80.288,0.376,-0.003,-1.301
1559846303005,2019-06-06T11.38.23.005,80.308,0.363,-0.188,-1.314
1559846303026,2019-06-06T11.38.23.026,80.329,0.361,-0.299,-1.114
1559846303046,2019-06-06T11.38.23.046,80.349,0.408,-0.034,-0.761
1559846303067,2019-06-06T11.38.23.067,80.370,0.364,-0.043,-0.776
1559846303087,2019-06-06T11.38.23.087,80.390,0.102,-0.144,-0.999
1559846303106,2019-06-06T11.38.23.106,80.409,0.114,-0.164,-0.844
1559846303127,2019-06-06T11.38.23.127,80.430,0.100,-0.102,-0.889
1559846303147,2019-06-06T11.38.23.147,80.450,0.094,-0.020,-1.130
1559846303168,2019-06-06T11.38.23.168,80.471,-0.023,-0.084,-1.322
1559846303188,2019-06-06T11.38.23.188,80.491,-0.055,-0.119,-1.028
1559846303209,2019-06-06T11.38.23.209,80.512,-0.045,-0.125,-0.645
1559846303229,2019-06-06T11.38.23.229,80.532,0.105,-0.085,-0.923
1559846303248,2019-06-06T11.38.23.248,80.551,0.210,-0.077,-1.200
1559846303269,2019-06-06T11.38.23.269,80.572,0.164,-0.046,-0.989
1559846303289,2019-06-06T11.38.23.289,80.592,0.142,-0.045,-0.749
1559846303310,2019-06-06T11.38.23.310,80.613,0.120,-0.022,-0.899
1559846303331,2019-06-06T11.38.23.331,80.634,0.011,-0.032,-1.247
1559846303351,2019-06-06T11.38.23.351,80.654,0.165,-0.050,-1.352
1559846303372,2019-06-06T11.38.23.372,80.675,0.146,-0.066,-0.877
1559846303391,2019-06-06T11.38.23.391,80.694,0.110,-0.067,-0.688
1559846303411,2019-06-06T11.38.23.411,80.714,0.050,-0.098,-0.958
1559846303432,2019-06-06T11.38.23.432,80.735,-0.069,-0.159,-1.184
1559846303452,2019-06-06T11.38.23.452,80.755,0.011,-0.121,-1.062
1559846303473,2019-06-06T11.38.23.473,80.776,0.108,-0.026,-0.985
1559846303493,2019-06-06T11.38.23.493,80.796,0.264,0.042,-0.917
1559846303514,2019-06-06T11.38.23.514,80.817,0.234,-0.030,-0.825
1559846303534,2019-06-06T11.38.23.534,80.837,0.174,-0.041,-1.060
